"index","frequency_coefficients","short_time_energy","average_zero_cross_rate"
"43","-2.9605638931265306e-18","0.019603973254561424","0.053568089261968085"
"44","-5.208333333343696e-06","0.032444924116134644","0.07248119597739362"
"45","-2.9605638931265306e-18","0.01453534048050642","0.054986182679521274"
"46","-5.208333333343696e-06","0.036452364176511765","0.06025598404255319"
"47","-2.9605638931265306e-18","0.03614286333322525","0.06855416805186171"
"48","-2.9605638931265306e-18","0.016292879357933998","0.055383560505319146"
"49","-5.208333333343696e-06","0.027771828696131706","0.0836649143949468"
"50","-5.208333333343696e-06","0.026038164272904396","0.07148905003324468"
"51","-2.9605638931265306e-18","0.03530034050345421","0.05411091256648936"
"52","-5.208333333343696e-06","0.04970821365714073","0.06878532247340426"
"53","-2.9605638931265306e-18","0.02613072656095028","0.07310972822473404"
"54","-5.208333333343696e-06","0.021371209993958473","0.0624740275930851"
"55","-5.208333333343696e-06","0.04665921628475189","0.0543472614694149"
"56","-2.9605638931265306e-18","0.021400436758995056","0.0557861328125"
"57","-2.9605638931265306e-18","0.03579821437597275","0.06941645196143617"
"58","-5.208333333343696e-06","0.025648649781942368","0.07669132313829788"
"59","-5.208333333343696e-06","0.040455128997564316","0.06879051695478723"
"60","-5.208333333343696e-06","0.029451988637447357","0.048555414727393616"
"61","-2.9605638931265306e-18","0.025648897513747215","0.0547368475731383"
"62","-5.208333333343696e-06","0.028667079284787178","0.05436544215425532"
"63","-5.208333333343696e-06","0.02681482583284378","0.06661143201462766"
"64","-5.208333333343696e-06","0.023631872609257698","0.05350575548537234"
"65","-5.208333333343696e-06","0.03446270897984505","0.03710677775930851"
"66","-2.9605638931265306e-18","0.03756769374012947","0.06319606050531915"
"67","-2.9605638931265306e-18","0.08640673011541367","0.11724983377659574"
"68","-5.208333333343696e-06","0.02496742643415928","0.08254550365691489"
"69","-2.9605638931265306e-18","0.022708846256136894","0.08048329454787234"
"70","-5.208333333343696e-06","0.03277301788330078","0.0921111411236702"
"71","-5.208333333343696e-06","0.030014285817742348","0.05579132729388298"
"72","-2.9605638931265306e-18","0.034532248973846436","0.0732421875"
"73","-2.9605638931265306e-18","0.03972995653748512","0.04365961602393617"
"74","-5.208333333343696e-06","0.04834328964352608","0.06902686585771277"
"75","-2.9605638931265306e-18","0.026980223134160042","0.06669454371675532"
"76","-5.208333333343696e-06","0.020345300436019897","0.07101115774601063"
"77","-2.9605638931265306e-18","0.029833732172846794","0.043212890625"
"78","-2.9605638931265306e-18","0.03603131324052811","0.06289997506648937"
"79","-5.208333333343696e-06","0.028668608516454697","0.0569107380319149"
"80","-5.208333333343696e-06","0.018789617344737053","0.05550043633643617"
"81","-5.208333333343696e-06","0.03196755424141884","0.07715363198138298"
"82","-5.208333333343696e-06","0.025905868038535118","0.0718526637300532"
"83","-5.208333333343696e-06","0.02716490626335144","0.05643544298537234"
"84","-5.208333333343696e-06","0.04983747377991676","0.06662961269946809"
"85","-2.9605638931265306e-18","0.057723917067050934","0.07175916306515957"
"86","-5.208333333343696e-06","0.014952904544770718","0.043272627160904256"
"87","-5.208333333343696e-06","0.039875756949186325","0.07134620179521277"
"88","-5.208333333343696e-06","0.01680300571024418","0.053731715425531915"
"89","-5.208333333343696e-06","0.02854909375309944","0.06524008892952128"
"90","-2.9605638931265306e-18","0.03499763086438179","0.05859375"
"91","-5.208333333343696e-06","0.018319858238101006","0.040709150598404256"
"92","-2.9605638931265306e-18","0.019224194809794426","0.055887425199468085"
"93","-2.9605638931265306e-18","0.022947052493691444","0.06290516954787234"
"94","-5.208333333343696e-06","0.02996673993766308","0.07335906333111702"
"95","-2.9605638931265306e-18","0.01997246965765953","0.062284429022606384"
"96","-5.208333333343696e-06","0.042954474687576294","0.06981123254654255"
"97","-2.9605638931265306e-18","0.031222134828567505","0.051134474734042555"
"98","-5.208333333343696e-06","0.02771788276731968","0.06644261136968085"
"99","-5.208333333343696e-06","0.05146516114473343","0.03492249833776596"
"100","-2.9605638931265306e-18","0.03388591110706329","0.05393689744015957"
"101","-2.9605638931265306e-18","0.03885607048869133","0.06768409242021277"
"102","-2.9605638931265306e-18","0.01871125027537346","0.0542251911569149"
"103","-2.9605638931265306e-18","0.020311282947659492","0.060281956449468085"
"104","-5.208333333343696e-06","0.0484955757856369","0.06680622506648937"
"105","-5.208333333343696e-06","0.0250586848706007","0.06317787982047872"
"106","-5.208333333343696e-06","0.032672520726919174","0.057305518617021274"
"107","-5.208333333343696e-06","0.039081912487745285","0.06871779421542554"
"108","-5.208333333343696e-06","0.03632212057709694","0.078369140625"
"109","-2.9605638931265306e-18","0.025030607357621193","0.05696268284574468"
"110","-2.9605638931265306e-18","0.04271166771650314","0.06185848154920213"
"111","-5.208333333343696e-06","0.028933200985193253","0.06211560837765957"
"112","-2.9605638931265306e-18","0.03326587378978729","0.0509994182180851"
"113","-2.9605638931265306e-18","0.03776279464364052","0.06785031582446809"
"114","-5.208333333343696e-06","0.050762005150318146","0.057271754488031915"
"115","-5.208333333343696e-06","0.03423440456390381","0.060892308011968085"
"116","-5.208333333343696e-06","0.05893852189183235","0.055196559175531915"
"117","-5.208333333343696e-06","0.03628022223711014","0.05825870595079787"
"118","-2.9605638931265306e-18","0.026476282626390457","0.0729227268949468"
"119","-5.208333333343696e-06","0.011557094752788544","0.04803856382978723"
"120","-5.208333333343696e-06","0.03152608498930931","0.050508539727393616"
"121","-5.208333333343696e-06","0.054188359528779984","0.047212641289893616"
"122","-5.208333333343696e-06","0.021958379074931145","0.05725357380319149"
"123","-5.208333333343696e-06","0.01652846485376358","0.059346949800531915"
"124","-5.208333333343696e-06","0.029685404151678085","0.07715882646276596"
"125","-2.9605638931265306e-18","0.032270338386297226","0.033792698636968085"
"126","-5.208333333343696e-06","0.028593560680747032","0.05717305934175532"
"127","-5.208333333343696e-06","0.020999981090426445","0.05481476479388298"
"128","-5.208333333343696e-06","0.02614499069750309","0.0537343126662234"
"129","-5.208333333343696e-06","0.03928972780704498","0.03536143201462766"
"130","-2.9605638931265306e-18","0.022791605442762375","0.06243506898271277"
"131","-5.208333333343696e-06","0.027971414849162102","0.06184289810505319"
"132","-5.208333333343696e-06","0.024355292320251465","0.06454402842420212"
"133","-5.208333333343696e-06","0.021821098402142525","0.0588612657912234"
"134","-5.208333333343696e-06","0.024999389424920082","0.06190003740026596"
"135","-5.208333333343696e-06","0.07628420740365982","0.07360320395611702"
"136","-2.9605638931265306e-18","0.03611725568771362","0.06303243434175532"
"137","-5.208333333343696e-06","0.0287717767059803","0.07683157413563829"
"138","-2.9605638931265306e-18","0.008520367555320263","0.0546615275930851"
"139","-2.9605638931265306e-18","0.020287806168198586","0.07330711851728723"
"140","-2.9605638931265306e-18","0.02658194676041603","0.07262664145611702"
"141","-5.208333333343696e-06","0.017998892813920975","0.10744005568484043"
"142","-5.208333333343696e-06","0.029334327206015587","0.07522907662898937"
"143","-2.9605638931265306e-18","0.0318664014339447","0.07734323055186171"
"144","-5.208333333343696e-06","0.019976239651441574","0.06170264710771277"
"145","-5.208333333343696e-06","0.01946999877691269","0.05785873088430851"
"146","-2.9605638931265306e-18","0.02487851120531559","0.05419662150930851"
"147","-5.208333333343696e-06","0.025207428261637688","0.06607120595079788"
"148","-5.208333333343696e-06","0.03222677484154701","0.05286423703457447"
"149","-2.9605638931265306e-18","0.040786124765872955","0.04992156333111702"
"150","-2.9605638931265306e-18","0.019009746611118317","0.06224547041223404"
"151","-2.9605638931265306e-18","0.02965802326798439","0.050474775598404256"
"152","-5.208333333343696e-06","0.029325980693101883","0.06408431682180851"
"153","-5.208333333343696e-06","0.026543602347373962","0.05225388547207447"
"154","-2.9605638931265306e-18","0.0337214358150959","0.0492930310837766"
"155","-2.9605638931265306e-18","0.019369004294276237","0.084716796875"
"156","-2.9605638931265306e-18","0.0263228677213192","0.06079880734707447"
"157","-2.9605638931265306e-18","0.021845156326889992","0.051778590425531915"
"158","-2.9605638931265306e-18","0.021875867620110512","0.0460464802194149"
"159","-5.208333333343696e-06","0.04098207503557205","0.06822951296542554"
"160","-5.208333333343696e-06","0.037815868854522705","0.0709747963763298"
"161","-2.9605638931265306e-18","0.036065250635147095","0.05806131565824468"
"162","-5.208333333343696e-06","0.03476933762431145","0.05279151429521277"
"163","-2.9605638931265306e-18","0.05027322471141815","0.03810411818484043"
"164","-2.9605638931265306e-18","0.029249221086502075","0.0574691447805851"
"165","-5.208333333343696e-06","0.020281149074435234","0.07934050864361702"
"166","-2.9605638931265306e-18","0.0293088611215353","0.07646016871675532"
"167","-5.208333333343696e-06","0.04322623088955879","0.08622319647606383"
"168","-2.9605638931265306e-18","0.07007081806659698","0.033338181515957445"
"169","-5.208333333343696e-06","0.026207439601421356","0.0721435546875"
"170","-2.9605638931265306e-18","0.023837804794311523","0.05762497922207447"
"171","-2.9605638931265306e-18","0.03366520628333092","0.06246883311170213"
"172","-5.208333333343696e-06","0.01715269684791565","0.0580327460106383"
"173","-5.208333333343696e-06","0.025820432230830193","0.051451338098404256"
"174","-2.9605638931265306e-18","0.029487913474440575","0.05920150432180851"
"175","-5.208333333343696e-06","0.034584518522024155","0.07187084441489362"
"176","-2.9605638931265306e-18","0.029621852561831474","0.05865868101728723"
"177","-5.208333333343696e-06","0.023575559258461","0.04863073470744681"
"178","-5.208333333343696e-06","0.027581369504332542","0.0563731092087766"
"179","-5.208333333343696e-06","0.019974548369646072","0.07873015708111702"
"180","-5.208333333343696e-06","0.025213122367858887","0.0506098321143617"
"181","-2.9605638931265306e-18","0.03324130177497864","0.059175531914893616"
"182","-2.9605638931265306e-18","0.030454112216830254","0.061242935505319146"
"183","-2.9605638931265306e-18","0.020773306488990784","0.05215778756648936"
"184","-5.208333333343696e-06","0.02460358291864395","0.05824571974734043"
"185","-2.9605638931265306e-18","0.026135537773370743","0.06004820478723404"
"186","-2.9605638931265306e-18","0.02838238701224327","0.08060536486037234"
"187","-2.9605638931265306e-18","0.03307415172457695","0.06793083028590426"
"188","-5.208333333343696e-06","0.028024084866046906","0.06161434092420213"
"189","-5.208333333343696e-06","0.03917701542377472","0.04683344414893617"
"190","-5.208333333343696e-06","0.03557950258255005","0.05163054770611702"
"191","-2.9605638931265306e-18","0.03825054690241814","0.0634298121675532"
"192","-5.208333333343696e-06","0.026990966871380806","0.05236296958111702"
"193","-5.208333333343696e-06","0.025909271091222763","0.09923537234042554"
"194","-5.208333333343696e-06","0.04266460984945297","0.06678804438164894"
"195","-2.9605638931265306e-18","0.039541054517030716","0.059720952460106384"
"196","-5.208333333343696e-06","0.02360493130981922","0.07243704288563829"
"197","-5.208333333343696e-06","0.02978697419166565","0.07062416888297872"
"198","-2.9605638931265306e-18","0.029964614659547806","0.07017224900265957"
"199","-5.208333333343696e-06","0.031036753207445145","0.05340186585771277"
"200","-5.208333333343696e-06","0.030832963064312935","0.07145009142287234"
"201","-5.208333333343696e-06","0.040746819227933884","0.07328634059175532"
"202","-2.9605638931265306e-18","0.026368197053670883","0.06947878573803191"
"203","-2.9605638931265306e-18","0.0266859270632267","0.048646318151595744"
"204","-5.208333333343696e-06","0.04626818746328354","0.07538491107047872"
"205","-5.208333333343696e-06","0.05289064720273018","0.034966651429521274"
"206","-5.208333333343696e-06","0.016502732411026955","0.05774185505319149"
"207","-5.208333333343696e-06","0.036116063594818115","0.10837246509308511"
"208","-2.9605638931265306e-18","0.027194591239094734","0.0790496176861702"
"209","-5.208333333343696e-06","0.03726739063858986","0.11490192819148937"
"210","-2.9605638931265306e-18","0.023772450163960457","0.057596409574468085"
"211","-5.208333333343696e-06","0.039156731218099594","0.06066375083111702"
"212","-2.9605638931265306e-18","0.023711422458291054","0.07391487283909574"
"213","-5.208333333343696e-06","0.028963865712285042","0.06746592420212766"
"214","-2.9605638931265306e-18","0.0371270589530468","0.04356351811835106"
"215","-5.208333333343696e-06","0.025212612003087997","0.07187344165558511"
"216","-5.208333333343696e-06","0.05875932797789574","0.09226697556515957"
"217","-5.208333333343696e-06","0.07202160358428955","0.056245844414893616"
"218","-5.208333333343696e-06","0.02236211858689785","0.05980925864361702"
"219","-2.9605638931265306e-18","0.02050923742353916","0.0615961602393617"
"220","-5.208333333343696e-06","0.025633616372942924","0.05766393783244681"
"221","-5.208333333343696e-06","0.021160608157515526","0.05263048537234043"
"222","-5.208333333343696e-06","0.049139052629470825","0.08600243101728723"
"223","-2.9605638931265306e-18","0.036587804555892944","0.05931578291223404"
"224","-5.208333333343696e-06","0.018404927104711533","0.03700548537234043"
"225","-5.208333333343696e-06","0.018598390743136406","0.04546729554521277"
"226","-5.208333333343696e-06","0.08167479187250137","0.05221232962101064"
"227","-5.208333333343696e-06","0.04529432952404022","0.07260066904920212"
"228","-5.208333333343696e-06","0.031014777719974518","0.06822691572473404"
"229","-5.208333333343696e-06","0.0198096614331007","0.05530044880319149"
"230","-5.208333333343696e-06","0.02363351546227932","0.0432362657912234"
"231","-2.9605638931265306e-18","0.02251543663442135","0.06365317486702128"
"232","-2.9605638931265306e-18","0.014484717510640621","0.05833922041223404"
"233","-5.208333333343696e-06","0.018441777676343918","0.05781977227393617"
"234","-5.208333333343696e-06","0.043760549277067184","0.08896328540558511"
"235","-2.9605638931265306e-18","0.023669514805078506","0.08615307097739362"
"236","-5.208333333343696e-06","0.02320089191198349","0.06151564577792553"
"237","-5.208333333343696e-06","0.0341290682554245","0.06539332613031915"
"238","-5.208333333343696e-06","0.028586184605956078","0.0555186170212766"
"239","-5.208333333343696e-06","0.02169046923518181","0.06813601230053191"
"240","-5.208333333343696e-06","0.038842715322971344","0.06079361286569149"
"241","-2.9605638931265306e-18","0.03535770997405052","0.054497901429521274"
"242","-2.9605638931265306e-18","0.019678354263305664","0.0547134724069149"
"243","-5.208333333343696e-06","0.02908640168607235","0.05529265708111702"
"244","-5.208333333343696e-06","0.02723584696650505","0.06410769198803191"
"245","-2.9605638931265306e-18","0.021200647577643394","0.08563622007978723"
"246","-2.9605638931265306e-18","0.05472210794687271","0.050916306515957445"
"247","-2.9605638931265306e-18","0.0257718563079834","0.055230323304521274"
"248","-2.9605638931265306e-18","0.021147718653082848","0.05750031166888298"
"249","-5.208333333343696e-06","0.02337729185819626","0.06732567320478723"
"250","-5.208333333343696e-06","0.04687337577342987","0.0639128989361702"
"251","-5.208333333343696e-06","0.04039444401860237","0.07396941489361702"
"252","-5.208333333343696e-06","0.029048528522253036","0.05949239527925532"
"253","-2.9605638931265306e-18","0.05023207515478134","0.051118891289893616"
"254","-2.9605638931265306e-18","0.03575372323393822","0.06447390292553191"
"255","-5.208333333343696e-06","0.030807485803961754","0.05496280751329787"
"256","-2.9605638931265306e-18","0.03963269665837288","0.08538169049202128"
"257","-5.208333333343696e-06","0.03310102969408035","0.06835418051861702"
"258","-2.9605638931265306e-18","0.05087992548942566","0.037527530751329786"
"259","-5.208333333343696e-06","0.03317869082093239","0.06155720162898936"
"260","-2.9605638931265306e-18","0.02473808266222477","0.06681141954787234"
"261","-5.208333333343696e-06","0.022250154986977577","0.05013973154920213"
"262","-5.208333333343696e-06","0.037108439952135086","0.06982421875"
"263","-2.9605638931265306e-18","0.03331614285707474","0.06706594913563829"
"264","-5.208333333343696e-06","0.02834673970937729","0.0641622340425532"
"265","-5.208333333343696e-06","0.01668829470872879","0.055204350897606384"
"266","-5.208333333343696e-06","0.035907089710235596","0.06377524517952128"
"267","-5.208333333343696e-06","0.023045238107442856","0.07128386801861702"
"268","-5.208333333343696e-06","0.02118445374071598","0.0545914020944149"
"269","-5.208333333343696e-06","0.06097075343132019","0.09922758061835106"
"270","-2.9605638931265306e-18","0.04506384953856468","0.05989756482712766"
"271","-2.9605638931265306e-18","0.026922347024083138","0.04813985621675532"
"272","-2.9605638931265306e-18","0.04844396561384201","0.07134620179521277"
"273","-5.208333333343696e-06","0.05623273551464081","0.07721336851728723"
"274","-2.9605638931265306e-18","0.01652389205992222","0.05032413563829787"
"275","-2.9605638931265306e-18","0.03471227362751961","0.08658161569148937"
"276","-2.9605638931265306e-18","0.020041298121213913","0.05651595744680851"
"277","-2.9605638931265306e-18","0.02489950880408287","0.06913335272606383"
"278","-5.208333333343696e-06","0.021675629541277885","0.055334212932180854"
"279","-5.208333333343696e-06","0.0174137894064188","0.05296033494015957"
"280","-5.208333333343696e-06","0.027822474017739296","0.07301622755984043"
"281","-2.9605638931265306e-18","0.02790253795683384","0.07801072140957446"
"282","-5.208333333343696e-06","0.022697724401950836","0.0560536486037234"
"283","-5.208333333343696e-06","0.055439699441194534","0.0357899767287234"
"284","-5.208333333343696e-06","0.03263748437166214","0.05350575548537234"
"285","-5.208333333343696e-06","0.018258847296237946","0.06883726728723404"
"286","-5.208333333343696e-06","0.036193884909152985","0.0679697888962766"
"287","-2.9605638931265306e-18","0.024588538333773613","0.10838025681515957"
"288","-5.208333333343696e-06","0.06582342833280563","0.07178513547207446"
"289","-5.208333333343696e-06","0.02604057639837265","0.060492332945478726"
"290","-5.208333333343696e-06","0.021315202116966248","0.04698148686835106"
"291","-2.9605638931265306e-18","0.030670640990138054","0.0698475939162234"
"292","-5.208333333343696e-06","0.03411482274532318","0.06962942569813829"
"293","-5.208333333343696e-06","0.04921821877360344","0.03737169630984043"
"294","-5.208333333343696e-06","0.01922828145325184","0.05782236951462766"
"295","-2.9605638931265306e-18","0.052307698875665665","0.05984562001329787"
"296","-2.9605638931265306e-18","0.020025786012411118","0.055928981050531915"
"297","-5.208333333343696e-06","0.07529321312904358","0.08268056017287234"
"298","-2.9605638931265306e-18","0.01632753573358059","0.05465373587101064"
"299","-2.9605638931265306e-18","0.03279079496860504","0.06504529587765957"
"300","-5.208333333343696e-06","0.034899305552244186","0.11702127659574468"
"301","-5.208333333343696e-06","0.024731602519750595","0.052923973570478726"
"302","-5.208333333343696e-06","0.027615314349532127","0.05890282164228723"
"303","-2.9605638931265306e-18","0.022157719358801842","0.055113447473404256"
"304","-5.208333333343696e-06","0.030530093237757683","0.06882168384308511"
"305","-2.9605638931265306e-18","0.031175367534160614","0.05826130319148936"
"306","-2.9605638931265306e-18","0.01625819131731987","0.10518824800531915"
"307","-5.208333333343696e-06","0.05444585531949997","0.06032091505984043"
"308","-2.9605638931265306e-18","0.0250925961881876","0.11109697057845745"
"309","-5.208333333343696e-06","0.037581779062747955","0.06920347822473404"
"310","-5.208333333343696e-06","0.02275736816227436","0.06807887300531915"
"311","-5.208333333343696e-06","0.032747019082307816","0.09725367769281915"
"312","-5.208333333343696e-06","0.023520657792687416","0.07088389295212766"
"313","-2.9605638931265306e-18","0.024840164929628372","0.06271816821808511"
"314","-5.208333333343696e-06","0.01807171292603016","0.0542225939162234"
"315","-5.208333333343696e-06","0.024397077038884163","0.06396484375"
"316","-2.9605638931265306e-18","0.045696865767240524","0.05991834275265957"
"317","-5.208333333343696e-06","0.023028800264000893","0.04954496343085106"
"318","-5.208333333343696e-06","0.027592573314905167","0.09310848154920212"
"319","-2.9605638931265306e-18","0.02946612611413002","0.04758924119015957"
"320","-5.208333333343696e-06","0.024589667096734047","0.0572276013962766"
"321","-5.208333333343696e-06","0.01662401482462883","0.06282725232712766"
"322","-2.9605638931265306e-18","0.011834008619189262","0.06676726645611702"
"323","-5.208333333343696e-06","0.045120157301425934","0.06529203374335106"
"324","-2.9605638931265306e-18","0.03533210605382919","0.07404733211436171"
"325","-2.9605638931265306e-18","0.08377566933631897","0.04869566572473404"
"326","-5.208333333343696e-06","0.03446708247065544","0.06788927443484043"
"327","-5.208333333343696e-06","0.02008972503244877","0.0698761635638298"
"328","-5.208333333343696e-06","0.031582970172166824","0.0753693276263298"
"329","-2.9605638931265306e-18","0.0341198593378067","0.07365774601063829"
"330","-2.9605638931265306e-18","0.021923009306192398","0.04600232712765957"
"331","-2.9605638931265306e-18","0.0245282594114542","0.03528870927526596"
"332","-5.208333333343696e-06","0.0256956834346056","0.07617966672207446"
"333","-5.208333333343696e-06","0.018858404830098152","0.051461727061170214"
"334","-2.9605638931265306e-18","0.020195452496409416","0.05610819065824468"
"335","-2.9605638931265306e-18","0.04280581697821617","0.08288054770611702"
"336","-5.208333333343696e-06","0.024863749742507935","0.06672311336436171"
"337","-2.9605638931265306e-18","0.03514504060149193","0.06590238530585106"
"338","-2.9605638931265306e-18","0.025187836959958076","0.05891840508643617"
"339","-5.208333333343696e-06","0.009548032656311989","0.06268180684840426"
"340","-2.9605638931265306e-18","0.0348876528441906","0.0452880859375"
"341","-5.208333333343696e-06","0.046222928911447525","0.06688414228723404"
"342","-5.208333333343696e-06","0.023838337510824203","0.05199675864361702"
"343","-5.208333333343696e-06","0.01905396766960621","0.05606144032579787"
"344","-5.208333333343696e-06","0.03671560063958168","0.08312468833111702"
"345","-2.9605638931265306e-18","0.02506694570183754","0.0610091838430851"
"346","-2.9605638931265306e-18","0.021326906979084015","0.059175531914893616"
"347","-2.9605638931265306e-18","0.028655853122472763","0.054617374501329786"
"348","-2.9605638931265306e-18","0.035355228930711746","0.05322525349069149"
"349","-5.208333333343696e-06","0.031162450090050697","0.0585210272606383"
"350","-2.9605638931265306e-18","0.01913176104426384","0.060302734375"
"351","-5.208333333343696e-06","0.027759673073887825","0.05796521775265957"
"352","-2.9605638931265306e-18","0.02798788622021675","0.04870865192819149"
"353","-5.208333333343696e-06","0.028043655678629875","0.047308739195478726"
"354","-2.9605638931265306e-18","0.03519707918167114","0.058248316988031915"
"355","-5.208333333343696e-06","0.02687065489590168","0.051513671875"
"356","-5.208333333343696e-06","0.035168055444955826","0.07376163563829788"
"357","-5.208333333343696e-06","0.020274924114346504","0.05555757563164894"
"358","-2.9605638931265306e-18","0.03533344715833664","0.0537109375"
"359","-5.208333333343696e-06","0.038886524736881256","0.07759776013962766"
"360","-5.208333333343696e-06","0.03659243881702423","0.06747111868351063"
"361","-5.208333333343696e-06","0.02563863806426525","0.05651336020611702"
"362","-5.208333333343696e-06","0.02841540426015854","0.06009755236037234"
"363","-5.208333333343696e-06","0.025614652782678604","0.05712371176861702"
"364","-5.208333333343696e-06","0.03540734946727753","0.08433759973404255"
"365","-2.9605638931265306e-18","0.02210548147559166","0.07979762300531915"
"366","-5.208333333343696e-06","0.026463108137249947","0.08433759973404255"
"367","-5.208333333343696e-06","0.024437356740236282","0.06942424368351063"
"368","-2.9605638931265306e-18","0.02773735672235489","0.08121831366356383"
"369","-2.9605638931265306e-18","0.02709399163722992","0.07764970495345745"
"370","-2.9605638931265306e-18","0.015040351077914238","0.052542179188829786"
"371","-5.208333333343696e-06","0.027582945302128792","0.05883269614361702"
"372","-5.208333333343696e-06","0.019474880769848824","0.05389793882978723"
"373","-5.208333333343696e-06","0.021498369053006172","0.05867426446143617"
"374","-2.9605638931265306e-18","0.028498725965619087","0.10856985538563829"
"375","-5.208333333343696e-06","0.05998311564326286","0.09929251163563829"
"376","-5.208333333343696e-06","0.03153258189558983","0.0687022107712766"
"377","-5.208333333343696e-06","0.03865597024559975","0.06282725232712766"
"378","-5.208333333343696e-06","0.05608857795596123","0.0550043633643617"
"379","-5.208333333343696e-06","0.025070013478398323","0.0648946559175532"
"380","-5.208333333343696e-06","0.023565733805298805","0.08438694730718085"
"381","-5.208333333343696e-06","0.046555981040000916","0.06669973819813829"
"382","-2.9605638931265306e-18","0.03671978786587715","0.06040662400265957"
"383","-2.9605638931265306e-18","0.04175664111971855","0.059679396609042555"
"384","-5.208333333343696e-06","0.025155270472168922","0.056206885804521274"
"385","-5.208333333343696e-06","0.03929655998945236","0.06087932180851064"
"386","-5.208333333343696e-06","0.019924530759453773","0.055277073636968085"
"387","-2.9605638931265306e-18","0.021460583433508873","0.051648728390957445"
"388","-2.9605638931265306e-18","0.022228281944990158","0.054261552526595744"
"389","-5.208333333343696e-06","0.010579143650829792","0.0585210272606383"
"390","-5.208333333343696e-06","0.019339194521307945","0.0605234998337766"
"391","-2.9605638931265306e-18","0.018355056643486023","0.0618403008643617"
"392","-5.208333333343696e-06","0.05631013214588165","0.013980946642287235"
"393","-5.208333333343696e-06","0.02509593963623047","0.07684196309840426"
"394","-5.208333333343696e-06","0.03613187372684479","0.06290776678856383"
"395","-5.208333333343696e-06","0.04474373161792755","0.059868995179521274"
"396","-5.208333333343696e-06","0.03545171022415161","0.05653673537234043"
"397","-2.9605638931265306e-18","0.028703933581709862","0.07182149684175532"
"398","-5.208333333343696e-06","0.023246517404913902","0.07524466007313829"
"399","-5.208333333343696e-06","0.027628371492028236","0.07476417054521277"
"400","-2.9605638931265306e-18","0.03372464329004288","0.06420119265292554"
"401","-5.208333333343696e-06","0.028534553945064545","0.060655959109042555"
"402","-5.208333333343696e-06","0.013698476366698742","0.05382781333111702"
"403","-5.208333333343696e-06","0.040636010468006134","0.07254352975398937"
"404","-5.208333333343696e-06","0.04032722860574722","0.0382313829787234"
"405","-2.9605638931265306e-18","0.03314089775085449","0.05492644614361702"
