"index","frequency_coefficients","short_time_energy","average_zero_cross_rate"
"31","-7.55857898714338e-06","2784.90576171875","0.07288161057692308"
"32","-7.55857898714338e-06","104.07997131347656","0.035531850961538464"
"33","-7.55857898714338e-06","4562.54052734375","0.047618689903846156"
"34","-7.55857898714338e-06","2352.800048828125","0.13444260817307693"
"35","-7.55857898714338e-06","2909.092529296875","0.06558368389423076"
"36","-7.55857898714338e-06","2253.434326171875","0.09906099759615385"
"37","-7.55857898714338e-06","114.6322250366211","0.036316856971153846"
"38","-7.55857898714338e-06","504.987548828125","0.06679311899038462"
"39","-7.55857898714338e-06","5146.89599609375","0.18866436298076922"
"40","-7.55857898714338e-06","122.93802642822266","0.04844876802884615"
"41","-7.55857898714338e-06","1734.205322265625","0.067041015625"
"42","-7.55857898714338e-06","1711.98828125","0.07773813100961538"
"43","-7.55857898714338e-06","5584.697265625","0.05399263822115385"
"44","-7.55857898714338e-06","4183.41943359375","0.07303560697115384"
"45","-7.55857898714338e-06","3893.60595703125","0.050856370192307696"
"46","-7.55857898714338e-06","705.2085571289062","0.05218224158653846"
"47","-7.55857898714338e-06","818.756103515625","0.16275540865384616"
"48","-7.55857898714338e-06","3469.090576171875","0.059006911057692304"
"49","-7.55857898714338e-06","3869.804931640625","0.04504206730769231"
"50","-7.55857898714338e-06","839.3675537109375","0.21799879807692307"
"51","-7.55857898714338e-06","2063.8359375","0.1616473858173077"
"52","-7.55857898714338e-06","2877.4443359375","0.033867938701923075"
"53","-7.55857898714338e-06","204.96109008789062","0.03315805288461538"
"54","-7.55857898714338e-06","5838.65869140625","0.04251802884615385"
"55","-7.55857898714338e-06","3835.387451171875","0.06730393629807692"
"56","-7.55857898714338e-06","4895.67138671875","0.06239858774038461"
"57","-7.55857898714338e-06","245.31202697753906","0.04099684495192308"
"58","-7.55857898714338e-06","145.98812866210938","0.06631986177884615"
"59","-7.55857898714338e-06","3108.163818359375","0.07169471153846153"
"60","-7.55857898714338e-06","3341.78173828125","0.07940955528846154"
"61","-7.55857898714338e-06","1226.6297607421875","0.2344689002403846"
"62","-7.55857898714338e-06","227.25537109375","0.09178185096153846"
"63","-7.55857898714338e-06","1290.2603759765625","0.0872333233173077"
"64","-7.55857898714338e-06","4863.22998046875","0.08783428485576923"
"65","-7.55857898714338e-06","94.84762573242188","0.048768028846153846"
"66","-7.55857898714338e-06","688.8507080078125","0.11526817908653846"
"67","-7.55857898714338e-06","270.33355712890625","0.09441856971153846"
"68","-7.55857898714338e-06","1863.0421142578125","0.07039888822115385"
"69","-7.55857898714338e-06","99.93193817138672","0.05391376201923077"
"70","-7.55857898714338e-06","1065.8009033203125","0.10104417067307692"
"71","-7.55857898714338e-06","3797.5703125","0.07418870192307692"
"72","-7.55857898714338e-06","829.5638427734375","0.1674091045673077"
"73","-7.55857898714338e-06","701.74462890625","0.13230919471153846"
"74","-7.55857898714338e-06","165.74822998046875","0.033469801682692306"
"75","-7.55857898714338e-06","2249.049072265625","0.05827824519230769"
"76","-7.55857898714338e-06","3717.92431640625","0.037601412259615385"
"77","-7.55857898714338e-06","755.6852416992188","0.12679912860576922"
"78","-7.55857898714338e-06","956.2073364257812","0.2174767127403846"
"79","-7.55857898714338e-06","1004.0496215820312","0.052024489182692306"
"80","-7.55857898714338e-06","5236.41259765625","0.04657827524038462"
"81","-7.55857898714338e-06","5202.03759765625","0.032789963942307696"
"82","-7.55857898714338e-06","3572.266357421875","0.0949444110576923"
"83","-7.55857898714338e-06","369.1152038574219","0.04641301081730769"
"84","-7.55857898714338e-06","610.6015625","0.08759765625"
"85","-7.55857898714338e-06","3453.67333984375","0.038416466346153845"
"86","-7.55857898714338e-06","2238.212890625","0.02965369591346154"
"87","-7.55857898714338e-06","555.2894287109375","0.050443209134615384"
"88","-7.55857898714338e-06","377.1434020996094","0.09417442908653846"
"89","-7.55857898714338e-06","2363.446533203125","0.06738656850961539"
"90","-7.55857898714338e-06","1215.7606201171875","0.28948692908653845"
"91","-7.55857898714338e-06","1385.136962890625","0.16560621995192307"
"92","-7.55857898714338e-06","979.6907348632812","0.10274564302884616"
"93","-7.55857898714338e-06","1476.1468505859375","0.14598106971153846"
"94","-7.55857898714338e-06","79.0275650024414","0.05475135216346154"
"95","-7.55857898714338e-06","105.89595031738281","0.054664963942307694"
"96","-7.55857898714338e-06","3439.171875","0.11766451322115384"
"97","-7.55857898714338e-06","2028.1728515625","0.06370943509615384"
"98","-7.55857898714338e-06","751.3217163085938","0.08232421875"
"99","-7.55857898714338e-06","5175.90380859375","0.07027118389423077"
"100","-7.55857898714338e-06","385.06134033203125","0.122900390625"
"101","-7.55857898714338e-06","3021.5380859375","0.053245192307692306"
"102","-7.55857898714338e-06","5505.07373046875","0.05594951923076923"
"103","-7.55857898714338e-06","1903.8233642578125","0.06614332932692307"
"104","-7.55857898714338e-06","518.4274291992188","0.06987680288461538"
"105","-7.55857898714338e-06","785.17041015625","0.0805401141826923"
"106","-7.55857898714338e-06","447.7680358886719","0.10805288461538462"
"107","-7.55857898714338e-06","331.6817321777344","0.06766075721153846"
"108","-7.55857898714338e-06","1394.8677978515625","0.06985426682692308"
"109","-7.55857898714338e-06","1486.21484375","0.13819110576923077"
"110","-7.55857898714338e-06","153.35997009277344","0.2201923076923077"
"111","-7.55857898714338e-06","425.6936950683594","0.05595327524038462"
"112","-7.55857898714338e-06","2246.69287109375","0.09873422475961538"
"113","-7.55857898714338e-06","3698.474853515625","0.09948918269230769"
"114","-7.55857898714338e-06","444.3477783203125","0.06611703725961539"
"115","-7.55857898714338e-06","844.8756713867188","0.09710036057692308"
"116","-7.55857898714338e-06","133.5037841796875","0.16270282451923077"
"117","-7.55857898714338e-06","119.40241241455078","0.07754281850961539"
"118","-7.55857898714338e-06","723.7432861328125","0.09142878605769231"
"119","-7.55857898714338e-06","3026.228759765625","0.07473707932692308"
"120","-7.55857898714338e-06","1228.8359375","0.09282977764423077"
"121","-7.55857898714338e-06","160.18199157714844","0.045162259615384615"
"122","-7.55857898714338e-06","287.11456298828125","0.036681189903846154"
"123","-7.55857898714338e-06","446.80364990234375","0.13173452524038462"
"124","-7.55857898714338e-06","849.4666137695312","0.19325420673076923"
"125","-7.55857898714338e-06","107.0711441040039","0.04967698317307692"
"126","-7.55857898714338e-06","236.88873291015625","0.04968449519230769"
"127","-7.55857898714338e-06","4487.76904296875","0.07333608774038461"
"128","-7.55857898714338e-06","390.30517578125","0.09115835336538461"
"129","-7.55857898714338e-06","203.65736389160156","0.03919020432692308"
"130","-7.55857898714338e-06","333.363037109375","0.0952899639423077"
"131","-7.55857898714338e-06","1597.3641357421875","0.08453275240384615"
"132","-7.55857898714338e-06","169.4824981689453","0.033191856971153844"
"133","-7.55857898714338e-06","3477.75390625","0.04292367788461538"
"134","-7.55857898714338e-06","466.625","0.17688551682692308"
"135","-7.55857898714338e-06","242.26861572265625","0.14930889423076923"
"136","-7.55857898714338e-06","5263.7138671875","0.05561147836538462"
"137","-7.55857898714338e-06","2255.955322265625","0.07546198918269231"
"138","-7.55857898714338e-06","1687.69189453125","0.08023587740384615"
"139","-7.55857898714338e-06","190.5853729248047","0.24505709134615383"
"140","-7.55857898714338e-06","1111.5811767578125","0.1475135216346154"
"141","-7.55857898714338e-06","515.8716430664062","0.066162109375"
"142","-7.55857898714338e-06","2942.45166015625","0.06720252403846154"
"143","-7.55857898714338e-06","7260.7197265625","0.044944411057692306"
"144","-7.55857898714338e-06","729.422607421875","0.07876727764423076"
"145","-7.55857898714338e-06","959.09716796875","0.07743013822115384"
"146","-7.55857898714338e-06","2091.42333984375","0.07593149038461539"
"147","-7.55857898714338e-06","722.9412231445312","0.1306828425480769"
"148","-7.55857898714338e-06","2702.678466796875","0.02232947716346154"
"149","-7.55857898714338e-06","3637.8154296875","0.03447641225961538"
"150","-7.55857898714338e-06","4118.7734375","0.03778545673076923"
"151","-7.55857898714338e-06","1785.47119140625","0.06589543269230769"
"152","-7.55857898714338e-06","1954.9342041015625","0.04663837139423077"
"153","-7.55857898714338e-06","3515.89599609375","0.07854942908653846"
"154","-7.55857898714338e-06","1334.8385009765625","0.051119290865384616"
"155","-7.55857898714338e-06","639.3564453125","0.0859112079326923"
"156","-7.55857898714338e-06","1237.355712890625","0.10769606370192308"
"157","-7.55857898714338e-06","1502.302734375","0.06455453725961538"
"158","-7.55857898714338e-06","4277.76904296875","0.04356219951923077"
"159","-7.55857898714338e-06","1186.3612060546875","0.11647761418269231"
"160","-7.55857898714338e-06","496.483642578125","0.09455003004807692"
"161","-7.55857898714338e-06","1362.15283203125","0.10259915865384615"
"162","-7.55857898714338e-06","3768.891357421875","0.047438401442307696"
"163","-7.55857898714338e-06","533.7459106445312","0.11225961538461539"
"164","-7.55857898714338e-06","874.2783203125","0.12705078125"
"165","-7.55857898714338e-06","913.2445678710938","0.1026141826923077"
"166","-7.55857898714338e-06","2325.831298828125","0.060062349759615385"
"167","-7.55857898714338e-06","910.2908935546875","0.0780498798076923"
"168","-7.55857898714338e-06","1756.136962890625","0.06228215144230769"
"169","-7.55857898714338e-06","1295.12744140625","0.09753981370192308"
"170","-7.55857898714338e-06","1182.873779296875","0.11073843149038462"
"171","-7.55857898714338e-06","88.21080017089844","0.04870793269230769"
"172","-7.55857898714338e-06","1727.288330078125","0.09422701322115384"
"173","-7.55857898714338e-06","221.70799255371094","0.05725661057692308"
"174","-7.55857898714338e-06","889.4483642578125","0.13641451322115383"
"175","-7.55857898714338e-06","5871.02197265625","0.06503530649038461"
"176","-7.55857898714338e-06","1522.7864990234375","0.06961012620192308"
"177","-7.55857898714338e-06","3703.9404296875","0.07963115985576923"
"178","-7.55857898714338e-06","3395.40478515625","0.04670222355769231"
"179","-7.55857898714338e-06","781.5633544921875","0.09030198317307692"
"180","-7.55857898714338e-06","4108.51611328125","0.059574068509615385"
"181","-7.55857898714338e-06","2408.828125","0.05895808293269231"
"182","-7.55857898714338e-06","1212.258056640625","0.061899038461538464"
"183","-7.55857898714338e-06","2913.020263671875","0.07431265024038461"
"184","-7.55857898714338e-06","1301.5833740234375","0.09461763822115385"
"185","-7.55857898714338e-06","4421.6767578125","0.07343374399038462"
"186","-7.55857898714338e-06","5270.6943359375","0.07056415264423077"
"187","-7.55857898714338e-06","782.0426635742188","0.10954777644230769"
"188","-7.55857898714338e-06","1897.7230224609375","0.11598182091346154"
"189","-7.55857898714338e-06","1269.317138671875","0.06850961538461539"
"190","-7.55857898714338e-06","564.0827026367188","0.060869891826923074"
"191","-7.55857898714338e-06","1752.7088623046875","0.08322941706730769"
"192","-7.55857898714338e-06","2102.935546875","0.17891376201923076"
"193","-7.55857898714338e-06","4230.85986328125","0.08037109375"
"194","-7.55857898714338e-06","1383.0391845703125","0.07409480168269231"
"195","-7.55857898714338e-06","3988.015380859375","0.053707181490384615"
"196","-7.55857898714338e-06","374.06561279296875","0.032384314903846155"
"197","-7.55857898714338e-06","41.32160568237305","0.13756385216346154"
"198","-7.55857898714338e-06","734.05615234375","0.14535381610576922"
"199","-7.55857898714338e-06","78.02838134765625","0.056310096153846155"
"200","-7.55857898714338e-06","2430.26318359375","0.04914362980769231"
"201","-7.55857898714338e-06","3576.830810546875","0.06369816706730769"
"202","-7.55857898714338e-06","220.8979034423828","0.04098557692307692"
"203","-7.55857898714338e-06","1453.916015625","0.04507587139423077"
"204","-7.55857898714338e-06","655.63623046875","0.19607496995192308"
"205","-7.55857898714338e-06","182.53533935546875","0.09904221754807692"
"206","-7.55857898714338e-06","2406.078369140625","0.060956280048076926"
"207","-7.55857898714338e-06","770.3594970703125","0.23026968149038463"
"208","-7.55857898714338e-06","534.9215087890625","0.07834660456730769"
"209","-7.55857898714338e-06","154.119384765625","0.11376201923076923"
"210","-7.55857898714338e-06","1099.0526123046875","0.04782527043269231"
"211","-7.55857898714338e-06","807.9236450195312","0.08575721153846154"
"212","-7.55857898714338e-06","16.197118759155273","0.2162860576923077"
"213","-7.55857898714338e-06","343.754638671875","0.096337890625"
"214","-7.55857898714338e-06","171.00807189941406","0.087353515625"
"215","-7.55857898714338e-06","1101.058837890625","0.1957481971153846"
"216","-7.55857898714338e-06","4156.81103515625","0.06940354567307692"
"217","-7.55857898714338e-06","155.645751953125","0.04502704326923077"
"218","-7.55857898714338e-06","234.751953125","0.03220778245192308"
"219","-7.55857898714338e-06","350.22161865234375","0.13084059495192307"
"220","-7.55857898714338e-06","2610.548583984375","0.054330679086538464"
"221","-7.55857898714338e-06","227.38832092285156","0.04073768028846154"
"222","-7.55857898714338e-06","3031.175048828125","0.05841346153846154"
"223","-7.55857898714338e-06","3867.866943359375","0.06056565504807692"
"224","-7.55857898714338e-06","168.66465759277344","0.04795673076923077"
"225","-7.55857898714338e-06","270.4781799316406","0.03690279447115385"
"226","-7.55857898714338e-06","4464.1796875","0.05625751201923077"
"227","-7.55857898714338e-06","3727.455810546875","0.07508263221153846"
"228","-7.55857898714338e-06","3056.326416015625","0.05579176682692308"
"229","-7.55857898714338e-06","3694.164794921875","0.07593149038461539"
"230","-7.55857898714338e-06","473.6017150878906","0.15880408653846154"
"231","-7.55857898714338e-06","131.03627014160156","0.045421424278846156"
"232","-7.55857898714338e-06","164.24708557128906","0.037762920673076926"
"233","-7.55857898714338e-06","2944.099853515625","0.06541466346153846"
"234","-7.55857898714338e-06","526.0601196289062","0.06554612379807692"
"235","-7.55857898714338e-06","131.4852294921875","0.05054462139423077"
"236","-7.55857898714338e-06","3654.919677734375","0.06324368990384616"
"237","-7.55857898714338e-06","3800.62744140625","0.10759840745192308"
"238","-7.55857898714338e-06","3250.148193359375","0.09596980168269231"
"239","-7.55857898714338e-06","1730.90869140625","0.06993314302884615"
"240","-7.55857898714338e-06","5618.3583984375","0.05828575721153846"
"241","-7.55857898714338e-06","143.16455078125","0.04486553485576923"
"242","-7.55857898714338e-06","663.7567138671875","0.10957406850961539"
"243","-7.55857898714338e-06","399.01251220703125","0.08909630408653846"
"244","-7.55857898714338e-06","785.989013671875","0.11932842548076923"
"245","-7.55857898714338e-06","5374.498046875","0.06275540865384616"
"246","-7.55857898714338e-06","1385.3050537109375","0.12087965745192308"
"247","-7.55857898714338e-06","120.8648681640625","0.04002028245192308"
"248","-7.55857898714338e-06","161.1493377685547","0.03651216947115385"
"249","-7.55857898714338e-06","140.1632843017578","0.056077223557692304"
"250","-7.55857898714338e-06","229.4272003173828","0.040711388221153846"
"251","-7.55857898714338e-06","835.1644287109375","0.17204402043269232"
"252","-7.55857898714338e-06","535.2778930664062","0.07752779447115385"
"253","-7.55857898714338e-06","108.83660125732422","0.06965144230769231"
"254","-7.55857898714338e-06","1855.4439697265625","0.10570537860576923"
"255","-7.55857898714338e-06","6024.8076171875","0.07100736177884616"
"256","-7.55857898714338e-06","118.22554016113281","0.04025691105769231"
"257","-7.55857898714338e-06","1431.527587890625","0.09433969350961538"
"258","-7.55857898714338e-06","97.86585998535156","0.05911583533653846"
"259","-7.55857898714338e-06","130.98365783691406","0.03994140625"
"260","-7.55857898714338e-06","1859.8043212890625","0.09727313701923077"
"261","-7.55857898714338e-06","3222.669677734375","0.07096604567307692"
"262","-7.55857898714338e-06","5386.1748046875","0.14114708533653847"
"263","-7.55857898714338e-06","2769.244140625","0.06083608774038462"
"264","-7.55857898714338e-06","671.8220825195312","0.07744516225961538"
"265","-7.55857898714338e-06","1072.3084716796875","0.07161959134615385"
"266","-7.55857898714338e-06","2378.412841796875","0.07513897235576923"
"267","-7.55857898714338e-06","88.26526641845703","0.10543870192307692"
"268","-7.55857898714338e-06","1091.8734130859375","0.21015625"
"269","-7.55857898714338e-06","1272.454833984375","0.040685096153846155"
"270","-7.55857898714338e-06","3596.061279296875","0.03960336538461538"
"271","-7.55857898714338e-06","836.7699584960938","0.07563852163461539"
"272","-7.55857898714338e-06","6561.46044921875","0.21053936298076922"
"273","-7.55857898714338e-06","1485.44677734375","0.13584735576923077"
"274","-7.55857898714338e-06","1850.204833984375","0.16748046875"
"275","-7.55857898714338e-06","173.76792907714844","0.024977463942307692"
"276","-7.55857898714338e-06","1005.5420532226562","0.1360126201923077"
"277","-7.55857898714338e-06","2853.85009765625","0.04072265625"
"278","-7.55857898714338e-06","499.26495361328125","0.07199143629807692"
"279","-7.55857898714338e-06","192.00270080566406","0.04051983173076923"
"280","-7.55857898714338e-06","3907.7177734375","0.05248272235576923"
"281","-7.55857898714338e-06","865.0624389648438","0.13380033052884616"
"282","-7.55857898714338e-06","4001.146728515625","0.035986328125"
"283","-7.55857898714338e-06","276.92572021484375","0.03861553485576923"
"284","-7.55857898714338e-06","1421.0228271484375","0.047194260817307696"
"285","-7.55857898714338e-06","1481.7088623046875","0.09639423076923077"
"286","-7.55857898714338e-06","58.44470977783203","0.03616286057692308"
"287","-7.55857898714338e-06","1733.575439453125","0.09330679086538461"
"288","-7.55857898714338e-06","1929.3155517578125","0.19667593149038462"
"289","-7.55857898714338e-06","832.4608154296875","0.11610952524038462"
"290","-7.55857898714338e-06","96.91983795166016","0.02955603966346154"
"291","-7.55857898714338e-06","1203.4676513671875","0.2832820012019231"
"292","-7.55857898714338e-06","3795.107666015625","0.02581505408653846"
"293","-7.55857898714338e-06","1326.591064453125","0.16964768629807692"
"294","-7.55857898714338e-06","30.250394821166992","0.11741661658653846"
"295","-7.55857898714338e-06","1952.6552734375","0.05822941706730769"
"296","-7.55857898714338e-06","2615.634521484375","0.04335186298076923"
"297","-7.55857898714338e-06","3248.22607421875","0.08681640625"
"298","-7.55857898714338e-06","4625.8798828125","0.03919020432692308"
"299","-7.55857898714338e-06","971.6397094726562","0.0930926983173077"
"300","-7.55857898714338e-06","1600.793701171875","0.08662109375"
"301","-7.55857898714338e-06","3731.477294921875","0.06758939302884616"
"302","-7.55857898714338e-06","41.1980094909668","0.11091120793269231"
"303","-7.55857898714338e-06","934.07763671875","0.06808143028846154"
"304","-7.55857898714338e-06","1309.186767578125","0.07353140024038461"
"305","-7.55857898714338e-06","949.1937255859375","0.130615234375"
"306","-7.55857898714338e-06","1603.1400146484375","0.09388897235576923"
"307","-7.55857898714338e-06","174.4308624267578","0.23369140625"
"308","-7.55857898714338e-06","2078.462890625","0.12598407451923077"
"309","-7.55857898714338e-06","914.7863159179688","0.08601637620192308"
"310","-7.55857898714338e-06","1001.2991333007812","0.042882361778846155"
"311","-7.55857898714338e-06","175.26625061035156","0.1167255108173077"
"312","-7.55857898714338e-06","2478.68603515625","0.1415076622596154"
"313","-7.55857898714338e-06","4090.6572265625","0.09862905649038461"
"314","-7.55857898714338e-06","832.317138671875","0.13191481370192307"
"315","-7.55857898714338e-06","945.7965087890625","0.13254957932692307"
"316","-7.55857898714338e-06","145.47760009765625","0.031400240384615384"
"317","-7.55857898714338e-06","1444.53515625","0.08082181490384616"
"318","-7.55857898714338e-06","861.280029296875","0.07379432091346154"
"319","-7.55857898714338e-06","151.3185272216797","0.036072716346153846"
"320","-7.55857898714338e-06","1027.417724609375","0.14112454927884616"
"321","-7.55857898714338e-06","1831.40283203125","0.08931790865384616"
"322","-7.55857898714338e-06","4659.60205078125","0.07397836538461539"
"323","-7.55857898714338e-06","5044.8779296875","0.07225060096153846"
"324","-7.55857898714338e-06","5863.29248046875","0.08267352764423076"
"325","-7.55857898714338e-06","1284.894287109375","0.05313251201923077"
"326","-7.55857898714338e-06","4636.33349609375","0.05694861778846154"
"327","-7.55857898714338e-06","123.22926330566406","0.03020958533653846"
"328","-7.55857898714338e-06","2794.27001953125","0.054139122596153846"
"329","-7.55857898714338e-06","2222.93505859375","0.06360051081730769"
"330","-7.55857898714338e-06","43.036006927490234","0.13743614783653846"
"331","-7.55857898714338e-06","613.6682739257812","0.016402493990384615"
"332","-7.55857898714338e-06","3097.478759765625","0.04445237379807692"
"333","-7.55857898714338e-06","23.260467529296875","0.10267803485576923"
"334","-7.55857898714338e-06","2406.81298828125","0.13075045072115385"
"335","-7.55857898714338e-06","395.64971923828125","0.04609375"
"336","-7.55857898714338e-06","1478.7967529296875","0.07405348557692308"
"337","-7.55857898714338e-06","402.7374267578125","0.03866436298076923"
"338","-7.55857898714338e-06","1567.71826171875","0.1172137920673077"
"339","-7.55857898714338e-06","246.59266662597656","0.05115309495192308"
"340","-7.55857898714338e-06","17.925207138061523","0.08232046274038461"
"341","-7.55857898714338e-06","424.81243896484375","0.09923001802884615"
"342","-7.55857898714338e-06","494.0149230957031","0.057132662259615385"
"343","-7.55857898714338e-06","554.5516967773438","0.07538311298076923"
"344","-7.55857898714338e-06","262.2795104980469","0.034228515625"
"345","-7.55857898714338e-06","69.21053314208984","0.09539513221153846"
"346","-7.55857898714338e-06","207.146240234375","0.036376953125"
"347","-7.55857898714338e-06","797.224853515625","0.05995342548076923"
"348","-7.55857898714338e-06","2394.1943359375","0.03780423677884615"
"349","-7.55857898714338e-06","3326.296630859375","0.03963341346153846"
"350","-7.55857898714338e-06","169.94212341308594","0.068701171875"
"351","-7.55857898714338e-06","601.2224731445312","0.18739483173076923"
"352","-7.55857898714338e-06","102.28929138183594","0.07316331129807692"
"353","-7.55857898714338e-06","2720.557373046875","0.06328125"
"354","-7.55857898714338e-06","3466.724365234375","0.08112605168269231"
"355","-7.55857898714338e-06","109.70854949951172","0.056039663461538464"
"356","-7.55857898714338e-06","546.6258544921875","0.08404822716346154"
"357","-7.55857898714338e-06","4994.95361328125","0.100048828125"
"358","-7.55857898714338e-06","940.6728515625","0.10401517427884616"
"359","-7.55857898714338e-06","1793.557373046875","0.1363243689903846"
"360","-7.55857898714338e-06","4040.674560546875","0.07932316706730769"
"361","-7.55857898714338e-06","4471.56982421875","0.10754957932692308"
"362","-7.55857898714338e-06","581.42919921875","0.07412484975961539"
"363","-7.55857898714338e-06","650.89599609375","0.08858548677884616"
"364","-7.55857898714338e-06","135.732177734375","0.04111328125"
"365","-7.55857898714338e-06","365.8288879394531","0.11707857572115385"
"366","-7.55857898714338e-06","831.3446044921875","0.1552997295673077"
"367","-7.55857898714338e-06","1126.43798828125","0.07012094350961538"
"368","-7.55857898714338e-06","3557.843017578125","0.06704852764423076"
"369","-7.55857898714338e-06","1988.631591796875","0.09894831730769231"
"370","-7.55857898714338e-06","4509","0.08509990985576923"
"371","-7.55857898714338e-06","295.51617431640625","0.062255859375"
"372","-7.55857898714338e-06","1011.4483032226562","0.18428485576923076"
"373","-7.55857898714338e-06","1153.59716796875","0.06859600360576923"
"374","-7.55857898714338e-06","2759.0302734375","0.04585336538461538"
"375","-7.55857898714338e-06","4640.970703125","0.03489708533653846"
"376","-7.55857898714338e-06","1629.98583984375","0.06958383413461539"
"377","-7.55857898714338e-06","541.5540771484375","0.09886568509615384"
"378","-7.55857898714338e-06","904.6798706054688","0.1379657451923077"
"379","-7.55857898714338e-06","1718.425048828125","0.1415076622596154"
"380","-7.55857898714338e-06","956.759765625","0.044591346153846155"
"381","-7.55857898714338e-06","1052.83349609375","0.13036733774038461"
"382","-7.55857898714338e-06","1066.72412109375","0.08155423677884616"
"383","-7.55857898714338e-06","2834.37158203125","0.0785381610576923"
"384","-7.55857898714338e-06","1514.2498779296875","0.09796424278846154"
"385","-7.55857898714338e-06","2007.969970703125","0.09828350360576923"
"386","-7.55857898714338e-06","1031.93994140625","0.05958533653846154"
"387","-7.55857898714338e-06","1310.09423828125","0.10250901442307692"
"388","-7.55857898714338e-06","3053.793701171875","0.05751953125"
"389","-7.55857898714338e-06","2808.2568359375","0.09932016225961539"
"390","-7.55857898714338e-06","1275.995361328125","0.07591271033653846"
"391","-7.55857898714338e-06","452.28070068359375","0.06106144831730769"
"392","-7.55857898714338e-06","1638.6800537109375","0.11307466947115384"
"393","-7.55857898714338e-06","5122.650390625","0.08025090144230769"
"394","-7.55857898714338e-06","65.70662689208984","0.05398137019230769"
"395","-7.55857898714338e-06","1109.7139892578125","0.10049954927884615"
"396","-7.55857898714338e-06","2446.174560546875","0.06414888822115385"
"397","-7.55857898714338e-06","529.1354370117188","0.13282376802884616"
"398","-7.55857898714338e-06","295.5755310058594","0.14033578725961537"
"399","-7.55857898714338e-06","4621.77685546875","0.03329326923076923"
"400","-7.55857898714338e-06","71.7540512084961","0.06985802283653846"
"401","-7.55857898714338e-06","2091.7353515625","0.06276667668269231"
"402","-7.55857898714338e-06","243.53770446777344","0.03974233774038462"
"403","-7.55857898714338e-06","524.9511108398438","0.10157376802884616"
"404","-7.55857898714338e-06","8.779000282287598","0.1474384014423077"
"405","-7.55857898714338e-06","1226.38330078125","0.07489107572115385"
"406","-7.55857898714338e-06","2566.49365234375","0.06393479567307692"
"407","-7.55857898714338e-06","328.3564453125","0.03789813701923077"
"408","-7.55857898714338e-06","2375.43212890625","0.09130108173076923"
"409","-7.55857898714338e-06","1711.6507568359375","0.17432391826923077"
"410","-7.55857898714338e-06","3496.235595703125","0.09646935096153846"
"411","-7.55857898714338e-06","1345.3375244140625","0.0783954326923077"
"412","-7.55857898714338e-06","7.636455535888672","0.10053335336538462"
"413","-7.55857898714338e-06","117.84207153320312","0.16572641225961537"
"414","-7.55857898714338e-06","3199.930908203125","0.06865234375"
"415","-7.55857898714338e-06","275.1826171875","0.08381159855769231"
"416","-7.55857898714338e-06","1587.2528076171875","0.07010967548076923"
"417","-7.55857898714338e-06","3342.5107421875","0.06926832932692308"
"418","-7.55857898714338e-06","196.77684020996094","0.04017803485576923"
"419","-7.55857898714338e-06","4154.52490234375","0.05925480769230769"
"420","-7.55857898714338e-06","1282.099609375","0.06912560096153846"
"421","-7.55857898714338e-06","333.44451904296875","0.10873647836538461"
"422","-7.55857898714338e-06","226.06565856933594","0.02909405048076923"
"423","-7.55857898714338e-06","3659.526611328125","0.073095703125"
"424","-7.55857898714338e-06","3209.62158203125","0.031734525240384615"
